Fecha,Título,Enlace,Fuente,Término,Adjetivos,Sentimiento,Palabras Clave,Dominio Limpio,Departamento,Autor
13/01/2026,"De la Espriella, Cepeda, Fajardo, Pinzón y Valencia lideran encuesta de AtlasIntel",https://news.google.com/rss/articles/CBMiygFBVV95cUxNR0F4Zjc5Q0tkSTBXUl9VeTAyQkFPeFE0WndvbUFxeDJBdUljdkVRcGxjQnB5ZWlpVk1mTlhFU0dmM3Z6V0lzSjg2R1JZNWFYRUhuaGRYSFM3MnZwNmdWY3ROWTdrOXBkQzVqWkMtdWhGaENDRVp6UXk3STZDbW0yZW1yQUM2ZUtCV3F0ckNFNmxmekFfWE1EUzRHZHh0blFyQm1jcnduTGVtd0RiZWlJMGFlUFFCVDY3Mmhia0xKb1RtNWUwSktST3FB0gHPAUFVX3lxTE56Y2d4aFM5ZmhERnNvTEVkendzWW42NmZtaDhQLWp1QjI1MFF2QXRVTWFLU1dMVTg4bFVnWjh2OFp4bUJKdFlJczFmQWZfdW11RkZ3SkNaaEFnYl96eWxRZkJyd1NKQVVEaDZPSXJocnZyaWVGNUF2TkpUYXJNdmNaMENjaUhtM2l1enZlSkFvVHI3MUdUZTBwbUx5OElmS0hpUkVfUGJxd1A3NnVqTUdRaENMN20zWVBxYndHN3poWTUwVGZKV3B3MFA0WkFUQQ?oc=5,portafolio.co,Sergio Fajardo,[],Neutral,,portafolio.co,Bogotá,
13/01/2026,"El universo empresarial De la Espriella: socios cuestionados, saldos en rojo y bienes raíces",https://news.google.com/rss/articles/CBMi0AFBVV95cUxNcUJwS3dyTUJxazFGRjQ0a3hCRmlRWFdzcU14RXMzSHVRaE1sSGJFN0ZrbDh0S1pNNC1Da2RFeDZIZDgwdUs0TDJ1NDdDRDNyOHdQZVNIM01ycmxMTTVwZ0VvdnFlcTVpUXA2RXBxa3VoNFEzcVpTZnVyMGdOYzM1RXllMlRycnJsLWc5ZllLclFuek9qa3dtN2R4VUdOOGN2M3NwZndUN3BrMm5vUHYteDB4dHVQa25GQV96a2x6bktVYjdSMjZuVFNvcWU0b2dT?oc=5,lasillavacia.com,Abelardo de la Espriella,"['empresarial', 'cuestionados', 'saldos']",Neutral,,lasillavacia.com,Bogotá,Jineth Prieto
13/01/2026,Encuesta perfila a Abelardo De La Espriella como favorito para las presidenciales de 2026,https://emisoraatlantico.com.co/politica/encuesta-perfila-a-abelardo-de-la-espriella-como-favorito-para-las-presidenciales-de-2026/,emisoraatlantico.com.co,Abelardo de la Espriella,,Positiva,,emisoraatlantico.com.co,Atlántico,
13/01/2026,Los movimientos que agitarán el ajedrez político en la campaña presidencial esta semana,https://www.elespectador.com/politica/elecciones-colombia-2026/estos-son-los-movimientos-de-los-candidatos-presidenciales-de-esta-semana-ivan-cepeda-sergio-fajardo-claudia-lopez-y-la-gran-consulta-se-mueven-noticias-hoy/,elespectador.com,Sergio Fajardo,,Neutral,,elespectador.com,Bogotá,
13/01/2026,Líderes políticos rechazaron la propuesta de un ‘acuerdo nacional’ del ELN: “No vamos a negociar con narcos las elecciones”,https://www.infobae.com/colombia/2026/01/12/lideres-politicos-rechazaron-la-propuesta-de-un-acuerdo-nacional-del-eln-no-vamos-a-negociar-con-narcos-las-elecciones/,infobae.com,Sergio Fajardo,,Positiva,,infobae.com,Bogotá,Katherine Lancheros
14/01/2026,Fajardo puede pacificar a Colombia,https://www.elespectador.com/opinion/columnistas/gonzalo-mallarino/fajardo-puede-pacificar-a-colombia/,elespectador.com,Sergio Fajardo,[],Positiva,,elespectador.com,Bogotá,"
Gonzalo Mallarino Flórez"
14/01/2026,"Fajardo, y ¿como con quién va a administrar este país?",https://www.cambioin.com/actualidad/fajardo-como-y-con-quien-va-a-administrar-este-pais,cambioin.com,Sergio Fajardo,,Positiva,,cambioin.com,Tolima,Ramiro Suárez Peña
14/01/2026,"En suma de intención de voto, la Gran Consulta supera a Fajardo y se acerca a De la Espriella",https://cambiocolombia.com/elecciones-colombia-2026/articulo/2026/1/en-suma-de-intencion-de-voto-la-gran-consulta-supera-a-fajardo-y-se-acerca-a-de-la-espriella/,cambiocolombia.com,Sergio Fajardo,['Gran'],Negativa,,cambiocolombia.com,Bogotá,Armando Neira
14/01/2026,Para segunda vuelta en Colombia: ¿Matemático experimentado o abogado disruptivo?,https://www.enter.co/colombia/para-segunda-vuelta-en-colombia-matematico-experimentado-o-abogado-disruptivo/,enter.co,Sergio Fajardo,,Positiva,,enter.co,Bogotá,
14/01/2026,Iván Cepeda radicó ante la Corte Suprema el recurso de casación contra el fallo que absolvió al expresidente Álvaro Uribe Vélez,https://news.google.com/rss/articles/CBMihAJBVV95cUxNQnBUVUNHb2I2U2RvNXZ1Z3hHdVRYcEU4TjZDRXNrQUZZMkhMcVhzTlJZUWprcUFGUWcycEY5Ny1KZ0YySENxWHM2V0NDbzBabW5mbXVQSGJyRGk1LTl4bGpIN3NoX3pWT1hkdXpTMTR0SThPS3NXN3VzMmFWSVF0cE0wU1dnakxjQ1luOFFRaEZldkVVM0k4N3ZCMWdMakRxaEN0TURaS3dENW1MLTJ4Y2o3b0RBOFhhOWRwZFVhUUhlaFpHUVdUNjJES2NRM1JWRDBFRGk2djhveEk0dUJQWWEtcGVJZHAxWHpuWjhlbmh6M1o2YkZza3oxbTlMRUdjdHpictIBigJBVV95cUxONHlIRWtwWjB3ZzJZdk41UkJORzFETVRBdHRPZV9pZm1Sa2cwTDdqYmx4T2FmN0FRNXdzdC15NzlnT0thTlRnS19NMlgxcVZybDNIckRKeFFVUERpQVJtVzJHdmlCNHZtc1lEX3BjRjc4aWxRRlg4WVdiQ1VXMG9iX2dTV2M3bm8ydllQbERTODIzZ1lxRUpqUXI5NzZJSHd2VC1iZjNFMjB3WW5wMTVpVFRPZEVtdUxGdTVoM3BHb1ZqT3BnbWRsLW1Odk5TMXFJMzltQ21MaFNfd2drcDdqMXpuU0o4OVphMUdDaVVmcVZDZkhOMkhoR1BwcFYzX3VjYk96RmR6cGNQUQ?oc=5,semana.com,Iván Cepeda,[],Neutral,,semana.com,Bogotá,
