Fecha,Título,Enlace,Fuente,Término,Adjetivos,Sentimiento,Palabras Clave,Dominio Limpio,Departamento,Autor
16/01/2026,"A 136 días para las elecciones presidenciales, De La Espriella, Cepeda y Fajardo, puntean en encuesta de AtlasIntel para Semana de enero",https://www.diariodelsur.com.co/elecciones-presidenciales-2/,diariodelsur.com.co,Sergio Fajardo,['presidenciales'],Positiva,,diariodelsur.com.co,Nariño,
16/01/2026,"A 136 días para las elecciones presidenciales, De La Espriella, Cepeda y Fajardo, puntean en encuesta de AtlasIntel para Semana de enero",https://diariodelcauca.com.co/a-136-dias-para-las-elecciones-presidenciales-de-la-espriella-cepeda-y-fajardo-puntean/,diariodelcauca.com.co,Sergio Fajardo,['presidenciales'],Positiva,,diariodelcauca.com.co,Cauca,
16/01/2026,"A 136 días para las elecciones presidenciales, De La Espriella, Cepeda y Fajardo, puntean en encuesta de AtlasIntel para Semana de enero",https://www.hsbnoticias.com/a-136-dias-para-las-elecciones-presidenciales-de-la-espriella-cepeda-y-fajardo-puntean/,hsbnoticias.com,Sergio Fajardo,['presidenciales'],Positiva,,hsbnoticias.com,Bogotá,
16/01/2026,Enrique Peñalosa aterriza en la “Gran Consulta” de centroderecha,https://news.google.com/rss/articles/CBMipAFBVV95cUxOMklXNm01ZTdFcVhjSEd4RGFIcW50RzNWTktfSVJDTUU0QTV0c2hxQVU5Qm1ZTnZTem9pNmktOGJGdFZlenhiazQzbjQ3MlFBYWlOUXlrMW5WdU9YcVdpajNGUFJaelFaZ2tiOUNQa2tTS0hMb1hMN2pwRURkUlpHYW0zRTZ3VVZ1NmVtaGZtdkRKRG1XQV9ZOFBKN1lPMkRESnhYNg?oc=5,lasillavacia.com,Sergio Fajardo,"['aterriza', 'Gran']",Neutral,,lasillavacia.com,Bogotá,
16/01/2026,"“Me atacan día y noche”, De La Espriella ‘botó el chupo’ por los ataques de la izquierda petrista",https://news.google.com/rss/articles/CBMidEFVX3lxTE5nbXhqdkpFYWNXRGFuSjNyZVl5OEdmRzlVZTNGZHZ3QmQtbWI3QUpNSDJOQi1aMTNFbTZxRW1ydHBfNkxhV0hNZjhkQkdoMlZmWi04cFZBNm9fcFhybFVidVFBcDQ0RzRXeFJxdlM4elA1cUNz?oc=5,chicanoticias.com,Abelardo de la Espriella,"['”', 'petrista']",Neutral,,chicanoticias.com,Córdoba,
16/01/2026,Abelardo adhiere al Foro de Madrid tras reunión con ultraderecha española,https://news.google.com/rss/articles/CBMisAFBVV95cUxQbWdDcVlOdEszWF9CTy1ZeVpDLTM1Wi1ramVHUGxEbzVrY0w5Y0xCTXVESEREMEpoQnhDeVlmalY5VFh4elJoYU52VW91Z3JKMkxJS1FUS1o0ejFxRkVPQXJlZ2JIc3ZHVWRPaDRON2xWUlB0UTJwMEhNWmM3VV81MTBzMzZ6WVZROXdwMkFnQkNnX2dBNC1IZThTaTYyUGd6WU5IcDh5b2RBWXZQTmxuLQ?oc=5,lasillavacia.com,Abelardo de la Espriella,['española'],Positiva,,lasillavacia.com,Bogotá,
16/01/2026,Viraje de Petro con Trump choca con el antiimperialismo de Iván Cepeda,https://news.google.com/rss/articles/CBMitgFBVV95cUxNZ2NQbUdXVDdOYjh2UURNYlpPWURHWjhCYV9zUFlHbFlNZXVtYzRnSVJjcXNBZzVvQk9VQUFwVHVEQ3VxS0FpU1dYakRHQmhoWW94Y191MUtiLVlCdUNVZ3o1Wkd5c1AwM1M5SGxXa0M2dW54bXU3NTVXY1JnNkcyZElHMGVNS2VtLVBJbGJUMlFiQzEyZmhEVUZWWWpoUlA5cVBVYVdEbU0wekVBNmMwaDFmRFBlZw?oc=5,lasillavacia.com,Iván Cepeda,[],Negativa,,lasillavacia.com,Bogotá,
16/01/2026,Estallaría lío para campaña de Iván Cepeda por donaciones de empresa que no reporta ingresos,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPQjNOd2NscWhKNXZPdmpfZXpXSGhhcTlpV21meHZOVW54SG9Sb2puaExJb1dXcHV1LUlockxZdVdsUFl0eE9udExfeDZPM1M1c1Z6SUc2MGZoMzhqTWVJNHlxeGluTmN1LVYtNThab3pxanpZTl9DSkVvOTRqODBNWENxTHVCVXdIYW9mdUM4ZHlmZkVZRWV5b0FZTHFvT0ZseENOdEFlUUl6Z9IBrwFBVV95cUxNckc1ZkNfU0VORkFsVnlQQ250ZEdpcXlvTklKYmFSLXR1eDBsWF9RNkpwS3QtNVp4cjRfZ1FQVTNnV3JrWWhJbkVKWTZWQkdHNGFmdTVxTUVNOHdDNzZyM3pyMC1NWjhaRnZYZEE4QmxXU0dIanRIMW8xcGVzeHhFVmxWUGZIRWJZaHJQOWFSTDZVck5GeGhQNGNRRHg1TE54ZVhfeHRkaHpGdWJJSjkw?oc=5,pulzo.com,Iván Cepeda,[],Negativa,,pulzo.com,Bogotá,
16/01/2026,Enrique Gómez arremetió contra Gustavo Petro e Iván Cepeda: “Medio país está repartido entre las Farc de Calarcá y Mordisco”,https://news.google.com/rss/articles/CBMi-gFBVV95cUxQQmVsM3k0clM5anR5dUFVbWR2SHgyaTBaMy1GOEtmYUxzb0dIR29uT256T0pPdXZ5LWJ4T0hmakIzaHB3dEJDRG5nbEdBUWtJbEs5SmgyYmVrSDIzZUU5Qll1Z1BOYXNVV3hGTGZNY3IzdXdWLUNSS0VXaGV3NXhVTnNFTzlIRGlHOFF4U2JiWnVybjA5aGllVm5fOGdLbk5uSE5Pb2dybmY1cVV0VkczMllQcVJBT0FsLU5Xdy04RmF6RmVjQ1Y2aUhBcDN3UHpXekFrdlgxUDV2QllwYWQ1RDdaUzhnZmMzZlpvUDNvazE1bWhuZDItUWZn0gGUAkFVX3lxTE5HLWF2SENGeFVQd3JaeUkxNWZQSFpaYm1qcDhSeUpkbHRoMjdpUWVTZThMclkwQ1lpS3c5R1hHVGxwNFNPVDg3M3B3VkViQ2ZvZ2F6V2RKNzdBYUFVdmtENzJQV01LbjQ3UU1sZ3FkcktiX2FmR2g2dVhfNmVBNU1GVDNRbmpjc3NGRVozRVFCOGRpLTg2ZVVza1NhMEZiNFlQRzNyOUJodkdmZGZsX1A1OVNHMGstTTVNR2hvV2d6SGgzQW5uSGxFelpnMVMxWkZRb1JvZFpxWXJvVmN6eHZ6WElrYUNmYmJUQ3VMajNNVUFpU1ZwYWhjMnhPUEJycmVQSTNzT3lYdzQyUHVNN1dWX0FfTQ?oc=5,infobae.com,Iván Cepeda,['repartido'],Negativa,,infobae.com,Bogotá,
16/01/2026,Viejos conocidos de la campaña Petro y empresas le donaron a Corcho y Cepeda en la consulta,https://news.google.com/rss/articles/CBMijAJBVV95cUxQdFpTVXdXbnBHbmktcnZfeVBjWENjUUMwQUJrbW9nZ0daT3hwOGFBc0ZOLUFZNlFLOXlnaEhkYXNWdjBHZmhETERTalZ0VEFCZU1ncm50bVgyRjF4ck9UbVpQRDNnQnRlTkx6elY3bFY3WHlXTG4xRlNiUkE4d2pPX0xpV054OHVxSFFtOFdwWUJTTk12QnpSbDE2SGd3UGhwenZuZDdPaExZbnZsX0VIMm1QWVF3MmduOVdiYy1uYlo3b3Z4WUVXcjJzT21HUEVSelYtZUpVWFBWTzBRY1lGMEV4aC04UXJ1QlVyTkd4R3VVTnl5NVFlSEpIdWdWd3U1OU91YWtJS2dxSnpS0gGgAkFVX3lxTE9jS09vTEZwalBwUzBJVmxpNVRHUTNFNzQyNFpVWG1mcmpyX0JCVWcxa1lGbTloaVBFSEY2OHR6Y19VV21EVDFIQUtCQzlTaDJjcG95aXM4akhLcXVxY3hhMk1uNUtXZ191WEpkSVYySWwzR1MzRk5DeVBCbjBKY3JmTGlJVEpwQkl0eG93SE1HaG1TS0RKSjVHZnhPOHB2T3pjVnpyek1UbUVZYTVEeU8tdzZtSDRZNHQwQ3U2Tml4bVYwblVzLWUzYkE3dXNHNUR0cXRfYVd6djFhcjlnUkk5b0NpWGZoMzI1MEZJMWlUNWdhcklzTlpINWNzUTV1dmxSQ2hPSVA1Z1lrWVJYQU1rbnVpbzBiT2JfaXdZZ3FENA?oc=5,elespectador.com,Iván Cepeda,['conocidos'],Negativa,,elespectador.com,Bogotá,
