Fecha,Título,Enlace,Fuente,Término,Adjetivos,Sentimiento,Palabras Clave,Dominio Limpio,Departamento,Autor
25/01/26,Claudia López y Sergio Fajardo: la consulta de centro que cambiaría la elección presidencial 2026,https://news.google.com/rss/articles/CBMi2wFBVV95cUxPMUV3RnlONGVTZU9vZ1p3ZG9jTmtiRWhvSDZHXzgxRHpkemh1RjJQWG5Ldk54djVIMVVtUW9HNEgxLVU3b05zTERybThQYTBjZmVZb04tXy0zYUZTblRleVJ5MkNuejByZGtDVl93NXM4SE9sTTFjai1MZEU5VVhGcWtjb1pDLVQzVEJFT2xnUzJ1Q3ZQTkNzQUY2MVZZdGotaWZLbVNyN3NFbks1Q01oblZVNWVSSDhQSnpLeUhtY011VUZnM0RGQ2VsX3k0QWhfUW9peHprWXlWbTg?oc=5,cambiocolombia.com,Sergio Fajardo,['presidencial'],Neutral,,cambiocolombia.com,Bogotá,
24/01/26,¿Colombia está condenada a los extremos? A Fajardo y Claudia López todavía les queda aire,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQN1Q1dF9Md2oxbVhnN00tY3IxaWh1alI0VDJ5VVFYaE9MeWMwV0VmZE9obHBDMWlsa1lybjdBVzVpRFJHS0tNMTJNQXdRaUJIZVJkeEVzeWJ2cEstN1RrU3FOYWtyZS1kektiSWRVOExjcS1LTlZuaVIwOVJvbkwxbHR2bnYxODZQcWtHUUk2MDJTcThuai1mTGhYWVZaVTlob2JtNzU4aWY1YUdmZ1JDb2x5RWdaR2NITVhKWlZISkRnZVk?oc=5,lasillavacia.com,Fajardo,['condenada'],Neutral,,lasillavacia.com,Bogotá,
24/01/26,Ya nadie se fija en Fajardo: tiembla su aspiración de cobrar por la reposición de votos porque no alcanza ...,https://news.google.com/rss/articles/CBMieEFVX3lxTFBNa000dU5aYVhJaVhYMm9qVHhDRS0xLW5UZUkyM0N5Q3NScXlQelhFZ19SVGo4RDJnbXJnQzFpSUsxMi1tc1FScndPeTdjTFozQzdtZW92YnhwODVaRHBZcUhrTVY1UDI2RldwMF9GbzVmTUFEaXBhbdIBeEFVX3lxTFBNa000dU5aYVhJaVhYMm9qVHhDRS0xLW5UZUkyM0N5Q3NScXlQelhFZ19SVGo4RDJnbXJnQzFpSUsxMi1tc1FScndPeTdjTFozQzdtZW92YnhwODVaRHBZcUhrTVY1UDI2RldwMF9GbzVmTUFEaXBhbQ?oc=5,minuto30.com,Fajardo,[],Neutral,,minuto30.com,Antioquia,
25/01/26,Pacto Histórico y Centro Democrático son las fuerzas con mayor intención de voto al Senado según la encuesta de Guarumo y Ecoanalítica,https://news.google.com/rss/articles/CBMiqAJBVV95cUxNdTBidXlPN0NEUmJFcC1kWnUtNlV6a0FtSU1iTlZONFIxYV9PNTU0LXJlNWJrRm02YkhoQU5RSEZDenp2S0dtdklucElDVU9yNXpyOGNGSV91eG1BRGVwakNOT1lBUnFrdm1aRUExN19MUWlmRGNFQlhHMlF2V3loYVJDREctd2ZNRXNUZS04d0htVXNiQ25rTmtWR1lUU2JJWTlpTjI1Z2hMYTlfWERWRjFYZkkxT1dkR0hXaWRPOHZsSHFiZTdMbnotekJWcGUxTGxqeVlvcHM0NUdKamZQWTRZbnJuTG9wTTREOFBxVXdYRUs4OEdjLWlHOWFwVUdjQzRnOUo2a0tIUEQzMW9hMEh3YlZjTkJkeWRLRXI5WGdIMnVnOFI4b9IBrgJBVV95cUxPUjd1MXM1U1FPREdMYlNWWDMwMS1xemU2WXdxWDFZVlhhMlpJMk9qcXVUWkdmZ200N0dZWlVlQ2pOdE9zalhjaTFCYlI0VFVBbXVmMEpReHc2NjQ1UU1NaWREb1hPaVowVk5mSXRob1ZWZWhiMzRrRXZJZ0V6dnZlR2h5bDhfQTlDUTRYb1pPOFczLWEzemlWSnkyRFVyVWVIaVdrOVdtQlgtUzFqTlhESWZkYUdFczRCWmZWQXZrLTBjVkhsQ1NwSDg4dUpQaEVDZ1BPN3BTYWFCaloyVVNPdHlibEhCUVg1Sjd0dXRFVTVBUGFPUmtsYUs1ZFhKOFRRemN4bzdrSERNakp3V2c5aXR3bHdfQlg4VEdxbWtHOEF4NDJIM3k3dl9neXc5Zw?oc=5,eltiempo.com,Centro,['mayor'],Neutral,,eltiempo.com,Bogotá,
24/01/26,"Álvaro Uribe proclama a Paloma Valencia como candidata a la Presidencia del Centro Democrático, habla del “derroche” de Petro y arremete contra Cepeda",https://news.google.com/rss/articles/CBMiogJBVV95cUxOclBVOHdrWFZWNDh1Q0l2RmtrcENjLUdFcUFDWXdwTGpac1p1ck1vdmZidmt0bUgxMWpaQVB3cE80QkNiQmNQOVlQSFk2WE1GcDNYV2ZSajZqRzA5QnRSdWdMb2ZQeEJCclNBSEJkaW9RZ1d3TUkxLUYtMVBPOFhaV2xzbThyX1B2aWtFTXVjbUZCUTNrVjZnNzJ1SmZqSEhDRmFmOEk1UHptcWdsMk9FVU1XNnBNLWxUY2Nqa3ZGLUh0UW9ZNk42aHZhUXJIRHdlaDNmbVhOZDZlVG9abnJOVFFBWkVpRFhGSFB0M3g1dldrUWhLZ2ZORjQyN0pwbGItZGQtYl9Zdl9TRnozQ2paN1IzU1ZQNGVUejV5T3ZURTVpQdIBpwJBVV95cUxPQnBFaERhVFYyNW9oNFVZQnNDUGJqY1ZRREJ5MXllZC1NYnNZblp5WExaeHU3clZweWVBd2dHU0JCaVVkQTY0cXhjRWhncU5DUl91QVRIeFhmWTd6U1lzWUd4RWgzYzhPSmhMQVhhVVcwZmx0cTllOGwxblVaYm00eGt1N01LaFRha2lzNERsYzJGck1lTTVtRTc1LWVFczlYUU1WUEhWOTFXay1XZzV1eEhwQXI1VHNZMW5PbXJZX1NNTVpGdjlaSFBNS1NjYWcyb0tnXy1LYXZMY19wUjBsQW40LXJJQ3hhb3ExX3lMdmFXUFphWlBzX2ZQVl9QbmhsZEhQTmZHM0tWUV9GaHlOOWNuZGl0S0lvUWU5bW1xa0luNDhmTkFv?oc=5,semana.com,Centro,[],Neutral,,semana.com,Bogotá,
24/01/26,Reportan la desaparición de Uriel Andrés Barreto Díaz y su camioneta tras salir del centro comercial Titán Plaza en Bogotá,https://news.google.com/rss/articles/CBMihwJBVV95cUxQcjgyMVg3ZTZhWm9ydDdtTFkySm5mWVhzMXN0OU02dmVXRzVpX3diM3dVVVlZTEtOc2lLLWRIWE9xejVnc3gySGFBc3lXekxGdE5FTGNGaS1pTE04Sm1DN2Jpa20zTFh0SFd5Yl9ZY2E5VDRvd3pSVlcwb3JSd3NRQkVlX0d1RE9RQVZ0Z29YTTd6QUlVYndNOTYxS2EwQzRRT0RfZFlfN2V3MDNTZFZqX2F6UlNHZ0ZEUHJlUlA3d0JrLUV2Sy1qYmhVdDgtT1hwRXd5Qm1NQ0tzMWJXM1BYOEs1a1FEcjJDWGxZc1M0NTBmQ0l0OVViYUU2TjNGSU5XeW9VUnAzWdIBjAJBVV95cUxPYzFHN18tWUU3NTlYZmRGQ1p6RE9udWhHbWhIWnF3MnpvdDF6TUlHdnZaQ2ZlbUxTTVhsamNLN3RTWDRyTUNZdW9EVzZNQTlZNDlFanJtYk5GclpxT3g3RjFsU0hWTm5lNXNjcTJWNFZpM3pqbHlpcWhyTlkwWnB0V21WSmN3SDkzaHdDQXdsNG44R3VDMFpoWGl6XzVQZk44WENQUEw3TWlmd1lzc1QwOFNDQ1JyVllublVyY0tac3phSnpxZjJhWnlQWS1DM0x6bnE2R2ZxQThJenJmdXR2aUhsY3B3ajZ4SkNwT1NhTEpfX1p6SlQwMFhEZzVhNUJ0ZFFud3laOWRSRmxM?oc=5,semana.com,Centro,['comercial'],Neutral,,semana.com,Bogotá,
24/01/26,Valencia ungida por el Centro Democrático y otras movidas de las campañas el fin de semana,https://news.google.com/rss/articles/CBMi2gFBVV95cUxPemh1ZWdSRkVFZEFkSlhOcjY2RnFvbGdvUWJVTWs0bUJ3SnFxZ193WFl2S0xXYWdjZURYNTVpX1BlaU96VzIxS1hsZGx1cUZxeC10Rjc0R3g4OWFYQmI3NEZsaU0tT1lfdHphMVpya1M2WGhxRTVxeWZmb3N3S1piSVJweXpDQ1R1XzhXZFJlb09WVnRPZVdHTTNzaTVVVHB1dTFJbUJlNklBNi0xYUFKLUFOWUYyX2FmbnF2alNYMGRuRFh5aXZzZ2s4X0dWdDQ2WnQ3ajhGWldnQdIB7gFBVV95cUxQdlA0azJqZ0s2WmN3N2phTWYxOVBYWklEZ0pmNHlkQjBudzFLMERpa3RaRzBRSnVJTl9PVlU1UmpEZDhSUEFfMUFva1lGQ2Uzb000a0ZjQUwwRDYyRlVTM2pWa00yQnJORnh0SHdZNXJneGdJSEluSmc5c2VvRWFVMDRleDJGMm5aQjFuTUxrTGhZQ3R1S1ZfcUZoZnAxMVFNS2k5VXpNbGhxc0lNQnozOTBZNGdSTjZsNUtWZ2U0Z3V6dnFFakQxRUZjZWN4RkN6bGdRU0doS3ZrWjhORTlJcG52dEhveng3NllwR3Jn?oc=5,elespectador.com,Centro,['ungida'],Neutral,,elespectador.com,Bogotá,
24/01/26,Tres hoteles del centro de Bucaramanga fueron sellados por malas condiciones higiénico sanitarias,https://news.google.com/rss/articles/CBMizAFBVV95cUxQUV8zZkh3ZzBXRlpEVW9Yb3ptVkR0V0REbHJ4ZjYzWk1RdmtFUlF2QjNVMWFaSDZRYXhlbHhsYUZPNVhEYmdPbk5ORUZ0QTk3X3ZFYk15dlZXTjhOdjhuUFZIaHVSTTRCdS1ZMy1XUlVEVy1Wa3d5VnA0NTJWQ1VUQ1dPV0pHZHNaZDRKMFZLNnhjMFg1ZkJwbUt2RW9tY0l1N2NuWVVGazlCYmxWZmV6YmZKSk42TEtxN2psU3o0MTBOck92M2dpMkNsdXTSAeABQVVfeXFMUDVWX0JQdDV6ZnNISkRoSTZaZGt6aW5VWnNIaS1feHJMamtXOU1LZ2QxakNid1NNMnpqTWdXQ2JlV0FhTFc2ZjI2Z0s0MEJOU0NWc2cxb2prTDREUEJaRW9TOHh5eFFJWEpxUDZPRk9JdFJUQ0JzU3JuSlFaV1VnejZnVUVrWExHbWduZVlnd3ItTW9uUmotLUdTZWdoamZJU0lQTmEzSTRCSzB1Q2tULVpERnNtNElSUEtJekNrNVU0dHNPQTdBOWdXU1I0MzY4ZVotQ0lGakJqSlRta2ZCMDk?oc=5,caracol.com.co,Centro,"['malas', 'higiénico', 'sanitarias']",Negativa,"mal, mala",caracol.com.co,Bogotá,
24/01/26,Habitante de calle fue asesinado en el centro de Ibagué,https://news.google.com/rss/articles/CBMilAFBVV95cUxPd2dEYnhEdWZiMVktVzRxazRZc0JVNllSSEhlVlFEQWlsUE82VklmS3I1OFJvdmZ2eElRY1RSSUZtRzI5azNXUE1JLS11UmlvenQ4NnBHMy1TckdHTFNVQmZDWGhBMVBVVVJ4TzdXYno4dVZoalhyaXlPYnoydDVCenBOeXZjYTVJNkU1V2g2cHlEV1Rr0gGoAUFVX3lxTFAzYW1hNWxNZGVJQXVMcnpFR3YwQnh5STlMQ24zX0dLbml1dWZ4eTZJcUY0UGNfZ29tb1hpZzFtYmllMTZTTTc3Q3E2eVN2RXFJNjlmQU8tSTBSMU9nVTFkd1FQek05WDJlSDlaMXgzRjQwNmsyQjlmTEtXUG4xWHZ6QlF3R3lhSlJoVGI5Z0FLMDlLTUplTmJxa1BzYlhSTTMxVzJhSmFXSw?oc=5,caracol.com.co,Centro,[],Negativa,asesinado,caracol.com.co,Bogotá,
24/01/26,Los siete murales gigantes que convirtieron el centro de Medellín en una galería de arte urbano,https://news.google.com/rss/articles/CBMisgFBVV95cUxPYlJKRjRMb1ZDLU5aUXB5RVhwMmhEdng5cmlvX1gtOTRFZThEQ2VCcTdRT21DZ1FZY0c1aU1Od3FXRU1vUVlYZ28xbmRsNXZMSXNHT3NrUXdrbmlpNjZNN2o4cjNwU0ZFN2pJNUpyRVhOb2xNUlU5VU01aXdLblZObG45NmI3RTBVcnVtVDR2UllPTnFHTU9kZ09lNjQ5Rm0yTWlEUXloaC1sOEh5cGE1UEt3?oc=5,elcolombiano.com,Centro,"['gigantes', 'urbano']",Neutral,,elcolombiano.com,Antioquia,
