Fecha,Título,Enlace,Fuente,Término,Adjetivos,Sentimiento,Palabras Clave,Dominio Limpio,Departamento,Autor
26/01/26,Sergio Fajardo habla de su participación en una consulta: “Estoy analizando todas las posibilidades”,https://news.google.com/rss/articles/CBMi3wFBVV95cUxPNFBjR1BzUjFwQmJOOXV2TktjQjI0YXQzZHh0NFozZVRxLVowMjdBMF9DenkyWmw3X2RteWNlc3NieDkybUFaQjFpUHZLcVV5N182UjZjb25RV0tVY3QtbE1XNk5yZlNlX29abUJOcEZORFRpcnhhVFpyNFFvc25VMkxLRnZkR3FKOU05aWIxcE9PdjVocDJGVWZMRmJBZ2owWUNkSXFfcC1vUWhLanZNTzFKVV9lbVY1WFZ5em1QSlB0dTBGR2lSRlFhVDV1VmRuV2tEUUF6ejc0LXEzemVJ0gHkAUFVX3lxTE03S0NiXzJKcWYzS0ZIc2RvaEw0ckdvZXhfMkVzck1wYW9aay1ORklER1FWRFZtcW1BcWtMT1JyTDJxZzFXNE9JUWdXMFRuUFVtRmxkTEE0U0VySkh6TVQ1X29VUkw5Tmd3cTNQWFZCQlVoakVPTlhlRzZWOWRjeEotMk5YMmpyYi1CMmZiMGRQSjNVLXp2azRlNXl0VG1WTjBCSUoxaVhSdG1IaHRxNUdSak5uWENSQkJTWjdMYTg2bGNpeXFMazRCdFRrRHBSWFlWaVlUX2NLZGhHbC04cEZ5TmsxRA?oc=5,semana.com,Sergio Fajardo,[],Neutral,,semana.com,Bogotá,
26/01/26,David Luna le contesta a Sergio Fajardo tras decir que la Gran Consulta es de “extremos”: “Es bastante injusto y una mala jugada”,https://news.google.com/rss/articles/CBMigwJBVV95cUxNZjF2a2FVZW9MUVlNTGxEVXVmN3QtbTBOUDgxNV9OV19zLUgxOWxUMEVYcUE4YzZNWVpqTy13REh6NXpsQVFXMUV1OEluTjYzeGRsb0xhOVhIZ3hISGNvTnB0akNNb1c1NzNpTy1HQkdmTGlxOEw0bXRKNHdJNXVRQmRiVlBJVmpVeURLZEVic19VYURKeVlXLWpTc0J2cHdJcEllM0hITEVBUk1CWDZlNS02Ri1UdWd5N2h0NXMzQmZrZUk0VW1yWW5uSHlpek5pVTB1b3NsMGVSbXEyaWFfMVR2U1pWeTZfS3BSODl2UEo1NE9mQXJuQ1hDSmU5WG83ekxJ0gGIAkFVX3lxTE9TSEU5SHpIVXlHbU92OHRIa3p1Ti16cl93ZGNXY3NQUGRpMndqU0NteEM3bEVjMUFlc0wwMFZqb0pfakV3dkQ4SWNZMGViaU5XWWp5ZW04ZUthYlZPb3NaanduX1JZQ0pnLWxhZ3ZISzNYd2pHQU02VkMxOUdiVzNUZDJLY2dvc1JoVy13U1dDSkpIZF93bkRqc2NUbXloaGxFN1RZVEpocW1Ed3ItTTdjTFNhWGZyLWd1Ukd5QzlkWF9WQW5YYk1Mcjg1MkhOZ0ZHd1V0dmV1NjY4S3dfaVdwUDB3SzBXMF9YeU5YMm9sS0dSMEdUNnRsbUtLbVlQZzVyU1ZlUjRUag?oc=5,semana.com,Sergio Fajardo,"['Gran', 'injusto', 'mala']",Negativa,"mal, mala",semana.com,Bogotá,
26/01/26,Sergio Fajardo no cierra la puerta a la consulta de Claudia López,https://news.google.com/rss/articles/CBMipgFBVV95cUxQb0wyVlM5VFdaUElJc3l5azJJOE8xaU8tSExLYVM4ektUS0x1UThTa2xncXMzNjhQcVdqMy1HU3laYnZFbHJ2Zi0zRjl4NFJNZ0lnRDZRSXBZd3pYU3ZRUUdYZDcwWHJtUUFlWEhkeUxZcGF4d2xmMUhhcUd6ejRMMktvYmNVMURWU2NyVncyS2xvWFVjT0IzaGZGWV8zMk5DVEl6N1Vn?oc=5,lasillavacia.com,Sergio Fajardo,[],Neutral,,lasillavacia.com,Bogotá,
26/01/26,Sergio Fajardo deja la puerta abierta a participar en la ‘tercera consulta’ en marzo,https://news.google.com/rss/articles/CBMivgFBVV95cUxPWU9PWWRHRk9EN2UyLURwTHVIaGJtNjljUzRUX0tkNUcwOXBGRnQyUFRyS2xSSEllM01rYTBKQksxdzhESDZoR0dQckJXXzZRU0d3MzBldGZKR3c1RUg0a3pIdndtQllZV0pCcVYyVE5LOTBUZU5TejFkQ2luX3BQVHdSQXZ1WmtGVnhJTlQtR3I4NWhLM1dVWUc1cU5RUnBvMDA3OEZFQlJOdnBhRGRvNEN5aEd6UHdSZ0xhZ0R30gHLAUFVX3lxTE56em1Uekh4ZVJiM2pESGJZYTFpT0J2U1haVjBuQWUzbHM5Y29KRnVFNW1fSWZvOFhHSnhMSTI0eUUwakUwNG1sejhncEtXd1UtYUJfRmNwT2dLVUc0a25ZVnp3LUNTM3F1dzRUUzhST3luR0ZOMngtSHdpNXZfZERZT3dZWENUZDRlZ1FRSlhSUTBySGRmejh2cWNzZjBOamxFTHhpZ1djQkZnNW5VM2pGTVNJYmUtWkJCRGxZMEZKOWdYTmU0UTdSdURn?oc=5,bluradio.com,Sergio Fajardo,"['abierta', 'tercera', '’']",Neutral,,bluradio.com,Bogotá,
26/01/26,Sergio Fajardo evalúa su posible participación en consulta de centro: “Estamos definiendo rutas de campaña”,https://news.google.com/rss/articles/CBMi3wFBVV95cUxOUVNNV2tNeFY0VlA4emFnQlhGdE5HbmtfU2V2RUFndzZQeXZZejNBY1ZrcVk1U3ZvQnVfbkNYR2NyOTJ3QTZVSkdGMzAwMGdDWHYxaXhXYU05VWg2dk83WGVVZmtOMTRZNDl5LVlKdnJPVjVGRWxDM1kwdG5YbVBESjN1NUhDbmFVREdBRElCV0dIYnQyYnEycjFxZklPODNiSXlfVkItN1BMODF6V3J2Z2hxX0JQT3JUWDhpMVViWEFpVUhOSTR1WkdoWllqSWNBZm5WNFBOYUQ1RktpdXF3?oc=5,cambiocolombia.com,Sergio Fajardo,['posible'],Neutral,,cambiocolombia.com,Bogotá,
26/01/26,Claudia López no se rinde e insiste en consulta con Sergio Fajardo; se reunirán esta semana,https://news.google.com/rss/articles/CBMitwFBVV95cUxNMnUxalFmUFNLbXNIbEVXU2lBVzdWUElmR3pocmU2TmEyMXRIUlNiV080Rkh3dWVuOXY0bW55cExpVFl1ZWtBMDZwYWJrc1p3WVl2MWNsb094VmxWT2c2RFNzWmE3Q0ktWTE3M3FHRklabTJ3WHFJZGd2STVUdHc3dHVEZ3BpdW5ZN0F5NjlFaDlISlRBVlRxV2hfQTV3RFpjcFRKamVGNGJ2MERyNDFKd0tMbTJMMU3SAbwBQVVfeXFMT2dUamR5bXdPcEtMbjN3X0RoY1pOR1JRQzQ5OHdMRjVRS1Y1RHdxZ2pVWDZBVTVzdG02MmtOLUdESXlySEpsMHdoeE9Fb1RlZ1NGeXFhSUtBcllzZklCVWEyS3pVQ00yZnNBTXEzZnVUQWt4TGZIcmFuYWF3TUF1T0RwdzlialFBSDhBeUdCZjZwSTAwODJNd05XbjBCSjNkUDRkV1NyQ2ZETW9hWnRGU250Wm9IOEV6eFIxMzc?oc=5,pulzo.com,Sergio Fajardo,[],Neutral,,pulzo.com,Bogotá,
26/01/26,Sergio Fajardo deja la puerta abierta a participar en la ‘tercera consulta’ en marzo,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPTUpSeVRFUHFxQ3ZHWFpJSk8tdnM5LXZXLWJmRy1nNmEzcy1BcHc1dWhoNXFYc0lLRUNjWU5YcjduX3g4QkhkdVFMeDl0NFlRUFA5aDFIVlM1SnV6aDNYT3lTSE1FZkp1ZE5HSVVVNVVIRWxrTXllUnNPNnp2cHg3UHM0NktKdXdqdm05ZTBuakM3LV9hcGNCVmZiZVBERV9QdmFFU1g2bmQyUFplelhTclVNcEE4akFiSS1qSWkxU09sdW1KMml0YQ?oc=5,diariolalibertad.com,Sergio Fajardo,"['abierta', 'tercera', '’']",Neutral,,diariolalibertad.com,Atlántico,
26/01/26,Sergio Fajardo abre la puerta a participar en la ‘tercera consulta’ en marzo,https://news.google.com/rss/articles/CBMic0FVX3lxTE1PMmZ5R1JPZ0lWeVFkWnlTaXNibmxKdFBUeVg4cGRMX0ttVTVLLUVFYWl2bGViWHJSTXBZOTRkYW15VWdpTW4ta2tXZFQxb3Fjdk9NcDAtMTVWVk5FMmRKOElaTVkxM3hJU3U4X2QxNHFsbUE?oc=5,chicanoticias.com,Sergio Fajardo,"['tercera', '’']",Neutral,,chicanoticias.com,Córdoba,
26/01/26,¿Fajardo se está patraseando? Estaría abierto a medirse en una consulta interpartidista: “Estoy considerando todas las posibilidades” | El Colombiano,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNOUdMUWtnZmtqTmhWM214dGdWdWJkS1NhZGI1RmVJSlBtYVFscTBUc3hfaldCb3VITjk5UFkyLXliRkJHZkJWYjdEamR1SkhFT1QwdXR0Z1YxcFhjV0FlNzg1eGdlelUycWUtaE5KNnFUS3RJaElJU01XMzBHcDh2VDNiUFFUSEhFekthUHBEQk9EbkJSenRFREx0Rjh5NDhkanZuV1NaX0RzdG9HcHgyc3VqNFcwcFFQ0gG-AUFVX3lxTE5tb2ZySW91b05RSEpfWUhtVjZqSGtJRTI1RGhFbThZUnZZX2RNdVQxRUJBX0N6YWFYYk1RQmRIQWZ1NFhKUkh1NlROR29rSzV1b0NDbk1xZTB3Z1owTWRHckdOazltZkswSFBlNmdjLTJJNjhKY0dvNXl6Um56dzcwLVo0NzJvUlo3VUkzemRFRmJpQmtTak9QTzlXNHFEQ0pCT1RYdTZqMXBqdmdFVUV2aVA3ZEY5OE4tRHRVLXc?oc=5,elcolombiano.com,Fajardo,"['abierto', 'interpartidista']",Neutral,,elcolombiano.com,Antioquia,
26/01/26,¿Fajardo se sumará a la consulta de centro de Claudia López en 2026?,https://news.google.com/rss/articles/CBMingFBVV95cUxQd3RJM20xTFdKSUJDX2JYdk4weGVrdnlqbGpWdHpOcFBCWUl3ZGZuZ2JaVDR2cXNMUGtheHdSYmVFcmRwRmp1ZTI3RkI4OE1KcHZIVGluUk44Y0VwTUxSYkNlYU9LdnhhTHpHOHZfbldTUkZoemZSdDNCemdUOWRMWFEydkFySnN5ZVU2OGZIUHgxSXd2eXFUZmFIbFVyZ9IBowFBVV95cUxPWEx2VTVIbGI0ZEtrYXlFT3lQTEdHSzlzSVNpUnVtS0p6dEY0cHZmTjFHNExWalpRVmhKT1F6aWlyUGJBV0ZRMEFMWEtqcTFyOFIyY0E5VHlpU0FqbldMVmduTllicGVPcTRpUDlObHkwVHVjYWNyc3JkNndGdWJKLW1PNm9odDZrU2tFVWhIa1RUWkR4Y18yUGVjN0RRYjg3VkVj?oc=5,kienyke.com,Fajardo,[],Neutral,,kienyke.com,Bogotá,
