Fecha,Título,Enlace,Fuente,Término,Adjetivos,Sentimiento,Palabras Clave,Dominio Limpio,Departamento,Autor
23/01/2026,Sergio Fajardo cierra la puerta a alianzas con Iván Cepeda: 'Su silencio en campaña es cómplice con el caos total de este Gobierno',https://www.eltiempo.com/politica/elecciones-colombia-2026/sergio-fajardo-cierra-la-puerta-a-alianzas-con-ivan-cepeda-su-silencio-en-campana-es-complice-con-el-caos-total-de-este-gobierno-3526395,eltiempo.com,Sergio Fajardo,['total'],Positiva,,eltiempo.com,Bogotá,Esteban Mejía Serrano
23/01/2026,"Abelardo de la Espriella habló del “comunismo” y Sergio Fajardo le contestó: “Colombia no necesita ni show ni miedo, sino soluciones”",https://www.infobae.com/colombia/2026/01/22/abelardo-de-la-espriella-hablo-del-comunismo-y-sergio-fajardo-le-contesto-colombia-no-necesita-ni-show-ni-miedo-sino-soluciones/,infobae.com,Sergio Fajardo,['”'],Positiva,,infobae.com,Bogotá,Yeison Andrés López Romero
23/01/2026,Sergio Fajardo acusó a Iván Cepeda de ser cómplice del Gobierno Petro y descartó alianza: “No se pronuncia ante la grave crisis”,https://www.infobae.com/colombia/2026/01/22/sergio-fajardo-acuso-a-ivan-cepeda-de-ser-complice-del-gobierno-petro-y-descarto-alianza-no-se-pronuncia-ante-la-grave-crisis/,infobae.com,Sergio Fajardo,['grave'],Positiva,"crisis, grave",infobae.com,Bogotá,Yeison Andrés López Romero
23/01/2026,"Iván Cepeda estaría inhabilitado para participar de la consulta del Frente Amplio, según uno de los conceptos de la MOE",https://news.google.com/rss/articles/CBMiygFBVV95cUxPUXFvTHhGQXBaa3NUZ3hwS19HMVYtS0h5Q0VTWjF1c0hmLUFoMGJET01nZnpqLWU1akRHMFhsYzg1TDR1ZGZqTHdkb0JyRW5OWFpnbHFibFJwZExlREY4cUExbmt2UWh0QV9qVUZURnMxb0RKOUZQLXk1SEpPLWxYMzM3MFpXNTVkUlFEUGYyU2VMaTZpUVZwby15YWJwQjAzRk9DQ3NnNzc1OFFwYlViNmNDZXl3aE9xYmxrVENwNzlHVlNkeklGZGZ30gHPAUFVX3lxTFA4TUc1bWlUNUNvcktYX0Y5V1puZjhSVC03Z2gxREU5U2stdGw2c0RodGVwNXd6NFlGWnhuanN6dFlHMXdtNmV2dldzTmMtVjhpYUdOTm4yaUlFRWdncENINkFRaTJwbFNIM1dqREQzenlkUUJ2ZS1LQmh6Nl9LV2Etc3hRQXJiV3VNcUlJV3BlMENQYU9pSG5mSzlPN0g2b0MzRXp0U0ZDYS1xUmlYcEpUZ1l4c2l3VGJPNG1MOFQ4ek05bWZzTkNNS3pkOFlHUQ?oc=5,semana.com,Iván Cepeda,['inhabilitado'],Negativa,,semana.com,Bogotá,
23/01/2026,Uribismo pide al CNE investigar origen de la financiación de la campaña de Iván Cepeda,https://news.google.com/rss/articles/CBMivgFBVV95cUxQbHIweXA4NTlZM2JfT2VmRElCNExHclZKcDFiNi1renJLbE9zX2hIT014WFltOURYTXJqUHZlTGIzc3p2eGo1NWFXemg5WUJ4SDhNX0Njc09ob3BYeXdhb3NqNWZmR016cWE0WkRwU3JWOU02a1pGbnV0Q2ZrR1RJMDI5alhBUl9YMEFJUWlHMkE2MFF1WUk4emtYVXFBYU5LQmdoa0FxVi1iOGQ0WU82SDc1am96c1RxdC1wSmNR0gHSAUFVX3lxTFA2WHJjRjVFS0RtTjYxdG1INlctcnljYTFIeXJ6SzBUV0hRYm9EYklZeC1Bc3ZxcUVoS19xVVVUZC0zWDZiYnh1b3UzY2k0SFNGRDB2SHRaZHo1RjhOM0JET0pNeHRpQ0J5RmpDZ1o3T0FfSndNQ2VvaU1iVV9kSXlOdnZiYllISHpHRzJpY01qRjNvWF9USXFXbGNSSEN6S1lOdnVqU2kwWHVGalo3UXVkdUU3dlpCZTZVZ3FNY3lHXzBGN3pnbklWTWcwenN1WkFMdw?oc=5,caracol.com.co,Iván Cepeda,[],Negativa,,caracol.com.co,Bogotá,
23/01/2026,Exregistrador pide a la Registraduría rechazar eventual inscripción de Iván Cepeda en la consulta,https://news.google.com/rss/articles/CBMizAFBVV95cUxNT2tPeUp5cFdjMWcyVjFMUmRDTVpLNzNqdWlxUXA5dTQxSGVaSS1RNC14Wkx0QjJxbllYeUo0XzRELVFnS1FUQzljRXJoNmFHUjFDQ0lmVDB0ZFBCc2ZJVkxFUTJMRk1WMUVKUkJMR2FSeFFIb1h6ckh6bnVENFBWb2dUdDZsb25ydEYxMXVHSzNJS2FMRVlwejZBVEtqanFUUElGV3I2enlDZ0RzeGJSR0FzVkp6OXBGdTJ6ckU0LXd6Umh0cU0weEc5bXnSAeABQVVfeXFMTkRDcklXZ0hOSkNlXzVUbFFzakJNc2dKeFQyOWJ4TmJBWjVFUVY4emU2M2otUUhXVldna0M3NWJjZmI0MzE0TTJwUzlvWDJrVDUtdkFyWEJFR3h3U1ZGRW9Mc0tSVjhnNDUtMnZMdVp3OEZfSkFEZEF4VC1RTDdMZm94VmU2TXY0cXFkRi1HNGN4NUhmWFdkdlhZNThOWmMwSlNPMmhWUm5OS1NGei1rOTRuWWxGYWpKUVc3NWRvT3p2Tm9XRUVzUlpsTXFJX2tlZzNDaFdNY205SlR6TTNuNDE?oc=5,caracol.com.co,Iván Cepeda,['eventual'],Negativa,,caracol.com.co,Bogotá,
23/01/2026,No existe solicitud para impedir participación de Iván Cepeda en las consultas: presidente del CNE,https://news.google.com/rss/articles/CBMizAFBVV95cUxQWVZTUnlJc3pmRU5jOXdwZDQ0SGlfdjh6cUppSGc0cTRDVUZrdXVOY0pKSHdSTi1mMXF1UGY4WDc1MG4zVXZCYzV0ZUExU3dyM2FOcjQwRzYyR3Y3MDdXeFhuMnJqX1lEVVZVdVgwVGw5NGNObVJWdGktSU9tZ0EzR2p2aXFyMWIzY2dZdllRZHZTb2pmUkJrdlozZTB0NDVZQVRHMzZsQlhYM1pMOGRfNWdtMzYxdWt1VlI3aGZtdUZkdndVU3NwcUFKQlbSAeABQVVfeXFMUFhOajd4dHBQai1qSDNTRzd6Y1hJTVp5THdtMmtNdnhkblR2S19iaC0yc01Bdk92dTVLVFA5TkxoSDQ3Ylh4OVBLMFhsdWhzVEFzZkVVRGxIbmM0cjd2aTY1TEVRWF9jclVVY2k0cllJbVpsbnlHUFA5dFNWUUpMRF9YNXUxaFFJSnNaaEJvWHNiT0hvVV9Vc1pVM08yVTZTelpjTUNkUmcyb3h1WEYwUUNzWUlrcEptbHlnc2dZY0p6LS1nRy1vcXI4QjNUMHUtQUE2OFp4MERfam13UGEtN3c?oc=5,caracol.com.co,Iván Cepeda,[],Negativa,,caracol.com.co,Bogotá,
23/01/2026,MOE dice que Iván Cepeda no puede participar en consulta de marzo,https://news.google.com/rss/articles/CBMipgFBVV95cUxPQ0pjN3ljMFE3VXdKR3ZwcWtoZ2JlanlQbTY1dURPdjdydS0xckRSd0hUbTZlc2pTc2NXRmktRUNGMzhfT1pCcmROXzhLbVJnQXU0UlBBLUZnY0poTFBwd0lTMlRaaFd6YkM3Z2pJeVZIVzJ2eHNCX3hVNFRhN0VZZGtVa2RjVjNPY01ENXhsVU1rbThYTUhRWDE5bUhmSkRQeTBILXhB?oc=5,lasillavacia.com,Iván Cepeda,[],Negativa,,lasillavacia.com,Bogotá,
23/01/2026,MOE duda de participación de Iván Cepeda en consulta de marzo,https://news.google.com/rss/articles/CBMioAFBVV95cUxQY0xrN21WM3BWOHdQMVBlQ1ZwczQtVDFkSjhESmk4elFOQXZWeGJ4MUc5Tld5X2lBVkhtWGxwRW1aNEUwOWpCd2F0d1MyV0swVFJqM0tibzNMQVpETG5kMWhhUTllTDJTOVk4eTRSZG9VVTJ5SEFrc3ZheWlpVEZXR2lXc2tIZVBzSHN1OVhmSGpkVm9WWkl0ckhoVFhjZVFD?oc=5,lasillavacia.com,Iván Cepeda,[],Negativa,,lasillavacia.com,Bogotá,
23/01/2026,La MOE asegura que Iván Cepeda no puede participar en la consulta,https://news.google.com/rss/articles/CBMisAFBVV95cUxOZGlIUmxVYjFnOGpCSGJjMVRqVDlmRVB4cHFuM3UyVmp6NmY5a1poMEJMNHdxZVRCZzQxMldqdFBfekM0WGhpS2NSaUhUNnNnOGxsRGd6U3FaZWI4S2hUd3g0clZvQlFXRThlNkxWaU80emFDTU9abG9GekFpc00zeXVlWTlaYWlsU19SU2I1U3NxZUE1bnRMczI0Y2JLbU5fMHNHUXpNZFBuOE5VZEJwR9IBywFBVV95cUxOYUd4cl8ya09fcVZxOWRkYklmazJ4MU1IYlpTVTBVRzVYdUtrMVVKOVB0QkNUTU11Tm1VWi14ZE5naks3Ull1bmRha1MxdlFVTlM4aHBoUEhJdW05bER3SVZTOURhZzZfcWpUcVVrclk2WEF5a0x6M0d2azhoRXRvb0ZtZlNtMjlSVlBzX29jSlc3Snl3WWRHSGNoV2FFOE5NbE9vVnAxZnc4Y3NGZUxXQmFnLUZKUVBvMzZ5REM4eks1Zm5PelRMTUpFZw?oc=5,elheraldo.co,Iván Cepeda,[],Negativa,,elheraldo.co,Atlántico,
